1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;0.010000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;0.010000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;0.010000
1728596316;-0.700000;0.000000;0.010000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;0.010000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;0.010000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;0.010000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;0.010000
1728596316;-0.700000;0.000000;0.010000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;0.000000
1728596316;-0.700000;0.000000;-0.010000
1728596316;-0.700000;0.000000;0.010000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;0.010000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;0.010000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;0.010000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;0.010000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;0.010000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;0.020000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;-0.010000
1728596317;-0.700000;0.000000;0.000000
1728596317;-0.700000;0.000000;0.000000
